Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page
Chaussures de sécurité,6.0,De,41,https://www.vinted.it/items/5509445736-chaussures-de-securite?referrer=catalog,0,5509445736,On Sale,10/12/2024 13:42:44,[],1,1
Bottines  Primadona noires,10.0,Primadona,37,https://www.vinted.it/items/5509445716-bottines-primadona-noires?referrer=catalog,0,5509445716,On Sale,10/12/2024 13:42:44,[],1,1
Basket fille Lee-Cooper,20.0,Lee Cooper,39,https://www.vinted.it/items/5509445367-basket-fille-lee-cooper?referrer=catalog,0,5509445367,On Sale,10/12/2024 13:42:44,[],1,1
Adidas spezial,79.99,adidas,38,https://www.vinted.it/items/5509445454-adidas-spezial?referrer=catalog,1,5509445454,On Sale,10/12/2024 13:42:44,[],1,1
Nouveau chaud et confortable original d'hiver ᵤgg,63.51,Brand non indicato,38,https://www.vinted.it/items/5509445223-nouveau-chaud-et-confortable-original-dhiver-gg?referrer=catalog,0,5509445223,On Sale,10/12/2024 13:42:44,[],1,1
Bottines,8.0,Brand non indicato,41,https://www.vinted.it/items/5509444998-bottines?referrer=catalog,0,5509444998,On Sale,10/12/2024 13:42:44,[],1,1
Cuissardes,9.0,JustFab,39,https://www.vinted.it/items/5509444569-cuissardes?referrer=catalog,0,5509444569,On Sale,10/12/2024 13:42:44,[],1,1
Snickers guess,60.0,GUESS,39,https://www.vinted.it/items/5509444159-snickers-guess?referrer=catalog,1,5509444159,On Sale,10/12/2024 13:42:44,[],1,1
Stivaletto in eco pelle con pelliccia,18.0,GoGo SHOES,38,https://www.vinted.it/items/5509444098-stivaletto-in-eco-pelle-con-pelliccia?referrer=catalog,0,5509444098,On Sale,10/12/2024 13:42:44,[],1,1
Nike metcon 9,75.0,Nike,40.5,https://www.vinted.it/items/5509443902-nike-metcon-9?referrer=catalog,0,5509443902,On Sale,10/12/2024 13:42:44,[],1,1
Chaussures habillées femmes skechers ultre confortable,45.0,Skechers,37,https://www.vinted.it/items/5509443279-chaussures-habillees-femmes-skechers-ultre-confortable?referrer=catalog,0,5509443279,On Sale,10/12/2024 13:42:44,[],1,1
Scarpe tacco alto Liu Jo,105.0,Liu Jo,38,https://www.vinted.it/items/5509442998-scarpe-tacco-alto-liu-jo?referrer=catalog,0,5509442998,On Sale,10/12/2024 13:42:44,[],1,1
Mocassin en cuir Steve Madden,50.0,Steve Madden,41,https://www.vinted.it/items/5509442441-mocassin-en-cuir-steve-madden?referrer=catalog,0,5509442441,On Sale,10/12/2024 13:42:44,[],1,1
Prachtige gave laarzen,40.0,Fred de la Bretoniere,39,https://www.vinted.it/items/5509442210-prachtige-gave-laarzen?referrer=catalog,0,5509442210,On Sale,10/12/2024 13:42:44,[],1,1
Nieuwe stappers in maat 38.,25.0,Gabor,38,https://www.vinted.it/items/5509440087-nieuwe-stappers-in-maat-38?referrer=catalog,0,5509440087,On Sale,10/12/2024 13:42:44,[],1,1
Bontines Castañer,30.0,Castañer,40,https://www.vinted.it/items/5509442104-bontines-castaner?referrer=catalog,0,5509442104,On Sale,10/12/2024 13:42:44,[],1,1
Ténis Vans,20.0,Vans,36.5,https://www.vinted.it/items/5509441539-tenis-vans?referrer=catalog,0,5509441539,On Sale,10/12/2024 13:42:44,[],1,1
Scarpe eleganti donna,35.0,Cocktail Inside,38,https://www.vinted.it/items/5509441080-scarpe-eleganti-donna?referrer=catalog,0,5509441080,On Sale,10/12/2024 13:42:44,[],1,1
Bottines Zara T36,30.0,Zara,36,https://www.vinted.it/items/5509440996-bottines-zara-t36?referrer=catalog,0,5509440996,On Sale,10/12/2024 13:42:44,[],1,1
Sneakers Vans authentic limited edition Ocean – n. 40,29.0,Vans,40,https://www.vinted.it/items/5509441020-sneakers-vans-authentic-limited-edition-ocean-n-40?referrer=catalog,0,5509441020,On Sale,10/12/2024 13:42:44,[],1,1
Sandales femme cuir pointure 39 marque Bata.,30.0,Bata,39,https://www.vinted.it/items/5509440849-sandales-femme-cuir-pointure-39-marque-bata?referrer=catalog,0,5509440849,On Sale,10/12/2024 13:42:44,[],1,1
Chaussure basket haute,3.0,Fashion,37,https://www.vinted.it/items/5509440608-chaussure-basket-haute?referrer=catalog,0,5509440608,On Sale,10/12/2024 13:42:44,[],1,1
Stivaletti in pelo,20.0,Donna,36,https://www.vinted.it/items/5509440444-stivaletti-in-pelo?referrer=catalog,0,5509440444,On Sale,10/12/2024 13:42:44,[],1,1
Botines elegantes mujer Charol,38.0,Holland & Barrett,41,https://www.vinted.it/items/5509440360-botines-elegantes-mujer-charol?referrer=catalog,0,5509440360,On Sale,10/12/2024 13:42:44,[],1,1
Uggs meerdere kleuren,15.0,Brand non indicato,40,https://www.vinted.it/items/5509440273-uggs-meerdere-kleuren?referrer=catalog,0,5509440273,On Sale,10/12/2024 13:42:44,[],1,1
Nike metcon 8,59.0,Nike,37.5,https://www.vinted.it/items/5509439853-nike-metcon-8?referrer=catalog,0,5509439853,On Sale,10/12/2024 13:42:44,[],1,1
295C* Casadei - sexy sandales bleues full cuir tal 16 cm (39),150.0,Casadei,39,https://www.vinted.it/items/5509439505-295c-casadei-sexy-sandales-bleues-full-cuir-tal-16-cm-39?referrer=catalog,0,5509439505,On Sale,10/12/2024 13:42:44,[],1,1
Nike air blanche,65.0,Nike,41,https://www.vinted.it/items/5509439703-nike-air-blanche?referrer=catalog,0,5509439703,On Sale,10/12/2024 13:42:57,[],1,2
Under Armour Hovr Machina Breeze,59.0,Under Armour,42,https://www.vinted.it/items/5509439612-under-armour-hovr-machina-breeze?referrer=catalog,0,5509439612,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures compensées ouvertes t 39,8.0,Shein,39,https://www.vinted.it/items/5509439125-chaussures-compensees-ouvertes-t-39?referrer=catalog,0,5509439125,On Sale,10/12/2024 13:42:57,[],1,2
New - Dr Martens - 1460 Mono Leather Lace Up,140.0,Dr. Martens,39,https://www.vinted.it/items/5509438533-new-dr-martens-1460-mono-leather-lace-up?referrer=catalog,0,5509438533,On Sale,10/12/2024 13:42:57,[],1,2
Puma rose,30.0,Puma,38,https://www.vinted.it/items/5509438463-puma-rose?referrer=catalog,0,5509438463,On Sale,10/12/2024 13:42:57,[],1,2
Botas nuevas Marypaz,25.0,Marypaz,38,https://www.vinted.it/items/5509437875-botas-nuevas-marypaz?referrer=catalog,0,5509437875,On Sale,10/12/2024 13:42:57,[],1,2
air force 1,42.99,Air Force,41,https://www.vinted.it/items/5509427661-air-force-1?referrer=catalog,0,5509427661,On Sale,10/12/2024 13:42:57,[],1,2
Bottines,5.0,Sergio Todzi,40,https://www.vinted.it/items/5509437528-bottines?referrer=catalog,0,5509437528,On Sale,10/12/2024 13:42:57,[],1,2
Stiefelette Steve madden,30.0,Steve Madden,38,https://www.vinted.it/items/5509436770-stiefelette-steve-madden-grau?referrer=catalog,0,5509436770,On Sale,10/12/2024 13:42:57,[],1,2
New balance 9069,69.9,New Balance,39.5,https://www.vinted.it/items/5506234023-new-balance-9069?referrer=catalog,2,5506234023,On Sale,10/12/2024 13:42:57,[],1,2
Sandales élastiques jamais mises erreur de taille,2.0,Inconnu,38,https://www.vinted.it/items/5509437183-sandales-elastiques-jamais-mises-erreur-de-taille?referrer=catalog,0,5509437183,On Sale,10/12/2024 13:42:57,[],1,2
Boots fourrées,7.0,Brand non indicato,38.5,https://www.vinted.it/items/5509437134-boots-fourrees?referrer=catalog,0,5509437134,On Sale,10/12/2024 13:42:57,[],1,2
Bosanova zapato 39 nuevo,15.0,Bosanova,39,https://www.vinted.it/items/5509436573-bosanova-zapato-39-nuevo?referrer=catalog,0,5509436573,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures mango,20.0,Mango,38,https://www.vinted.it/items/5509436601-chaussures-mango?referrer=catalog,0,5509436601,On Sale,10/12/2024 13:42:57,[],1,2
Nike waffle one,65.0,Nike,36.5,https://www.vinted.it/items/5509436854-nike-waffle-one?referrer=catalog,0,5509436854,On Sale,10/12/2024 13:42:57,[],1,2
Zapatos,7.0,Vatineris,36,https://www.vinted.it/items/5509436752-zapatos?referrer=catalog,0,5509436752,On Sale,10/12/2024 13:42:57,[],1,2
Bench Schuhe Gr. 38,10.0,Bench,38,https://www.vinted.it/items/5509436497-bench-schuhe-gr-38?referrer=catalog,0,5509436497,On Sale,10/12/2024 13:42:57,[],1,2
#scarpe #Rimini #Jeiday #numero38 #donna da vedere😉,36.0,Jeiday,38,https://www.vinted.it/items/5509435636-scarpe-rimini-jeiday-numero38-donna-da-vedere?referrer=catalog,0,5509435636,On Sale,10/12/2024 13:42:57,[],1,2
Escarpin noir 39,7.0,Mano,39,https://www.vinted.it/items/5509435472-escarpin-noir-39?referrer=catalog,0,5509435472,On Sale,10/12/2024 13:42:57,[],1,2
adidas vintage hurricane,400.0,adidas,42,https://www.vinted.it/items/5509435014-adidas-vintage-hurricane?referrer=catalog,0,5509435014,On Sale,10/12/2024 13:42:57,[],1,2
Stivaletti scamosciati steve madden,60.0,Steve Madden,39.5,https://www.vinted.it/items/5508025144-stivaletti-scamosciati-steve-madden?referrer=catalog,0,5508025144,On Sale,10/12/2024 13:42:57,[],1,2
Chausson de danse,20.0,Brand non indicato,39,https://www.vinted.it/items/5509431905-chausson-de-danse?referrer=catalog,0,5509431905,On Sale,10/12/2024 13:42:57,[],1,2
Bottines,10.0,Anna Field,38,https://www.vinted.it/items/5509434086-bottines?referrer=catalog,1,5509434086,On Sale,10/12/2024 13:42:57,[],1,2
Zapatillas Fitflop,70.0,FitFlop,38,https://www.vinted.it/items/5509433659-zapatillas-fitflop?referrer=catalog,0,5509433659,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures Puma,35.0,Puma,41,https://www.vinted.it/items/5509434065-chaussures-puma?referrer=catalog,0,5509434065,On Sale,10/12/2024 13:42:57,[],1,2
Mooie badslippers Maat 38/39,5.0,Brand non indicato,38,https://www.vinted.it/items/5509433836-mooie-badslippers-maat-3839?referrer=catalog,0,5509433836,On Sale,10/12/2024 13:42:57,[],1,2
Botas Cuero Marrón de Diésel,50.0,Diesel,37,https://www.vinted.it/items/5509433822-botas-cuero-marron-de-diesel?referrer=catalog,0,5509433822,On Sale,10/12/2024 13:42:57,[],1,2
Hogan sneakers beige,190.0,Hogan,38,https://www.vinted.it/items/5509433514-hogan-sneakers-beige?referrer=catalog,0,5509433514,On Sale,10/12/2024 13:42:57,[],1,2
Damenschuh Ara Mokassin,25.0,ara,39,https://www.vinted.it/items/5509413289-damenschuh-ara-mokassin?referrer=catalog,0,5509413289,On Sale,10/12/2024 13:42:57,[],1,2
Escarpins Clarks,29.0,Clarks,38,https://www.vinted.it/items/5509433270-escarpins-clarks?referrer=catalog,0,5509433270,On Sale,10/12/2024 13:42:57,[],1,2
Escarpins femme daim  fugitive taille 38,13.0,fugitive,38,https://www.vinted.it/items/5509433382-escarpins-femme-daim-fugitive-taille-38?referrer=catalog,0,5509433382,On Sale,10/12/2024 13:42:57,[],1,2
Bottines fourrées paillettes,40.0,Colors of California,38,https://www.vinted.it/items/5509432599-bottines-fourrees-paillettes?referrer=catalog,0,5509432599,On Sale,10/12/2024 13:42:57,[],1,2
Basket spezial,80.0,adidas,38,https://www.vinted.it/items/5509422393-basket-spezial?referrer=catalog,0,5509422393,On Sale,10/12/2024 13:42:57,[],1,2
Under amour,70.0,Under Armour,39,https://www.vinted.it/items/5509421677-under-amour?referrer=catalog,0,5509421677,On Sale,10/12/2024 13:42:57,[],1,2
Chinelos com carda de gatos 🐈 -36-37,7.0,Local,36,https://www.vinted.it/items/5509432413-chinelos-com-carda-de-gatos-36-37?referrer=catalog,0,5509432413,On Sale,10/12/2024 13:42:57,[],1,2
Botas punta cuadrada,30.0,ASOS,39,https://www.vinted.it/items/5509432338-botas-punta-cuadrada?referrer=catalog,0,5509432338,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures plates Maud Frizon neuves,30.0,Maud Frizon,36,https://www.vinted.it/items/5509431872-chaussures-plates-maud-frizon-neuves?referrer=catalog,0,5509431872,On Sale,10/12/2024 13:42:57,[],1,2
Punt schoenen met studs,10.0,merkloos,38,https://www.vinted.it/items/5509431478-punt-schoenen-met-studs-maat-38-geen-homer-verzending?referrer=catalog,0,5509431478,On Sale,10/12/2024 13:42:57,[],1,2
Zapatos deportivos,20.0,Running,37,https://www.vinted.it/items/5509431296-zapatos-deportivos?referrer=catalog,0,5509431296,On Sale,10/12/2024 13:42:57,[],1,2
Sapatilhas pérolas,33.0,CF,38,https://www.vinted.it/items/5509430908-sapatilhas-perolas?referrer=catalog,0,5509430908,On Sale,10/12/2024 13:42:57,[],1,2
Bottes cuissardes marque Alexandra,30.0,Alexandra,38,https://www.vinted.it/items/5509428177-bottes-cuissardes-marque-alexandra-taille-38?referrer=catalog,0,5509428177,On Sale,10/12/2024 13:42:57,[],1,2
Mocassin Steve Madden,50.0,Steve Madden,40,https://www.vinted.it/items/5509430521-mocassin-steve-madden?referrer=catalog,0,5509430521,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures pour Femme,15.0,Vintage Dressing,37,https://www.vinted.it/items/5509430503-chaussures-pour-femme?referrer=catalog,0,5509430503,On Sale,10/12/2024 13:42:57,[],1,2
Platform Yru,4.0,yru shoes,40,https://www.vinted.it/items/5509430295-platform-yru?referrer=catalog,0,5509430295,On Sale,10/12/2024 13:42:57,[],1,2
Anfibio donna vera pelle nuovo,34.0,Vera Pelle,38,https://www.vinted.it/items/5509430192-anfibio-donna-vera-pelle-nuovo?referrer=catalog,1,5509430192,On Sale,10/12/2024 13:42:57,[],1,2
Stivali Guess. Nuovo senza cartellino,100.0,GUESS,37,https://www.vinted.it/items/5509403136-stivali-guess-nuovo-senza-cartellino?referrer=catalog,0,5509403136,On Sale,10/12/2024 13:42:57,[],1,2
Nike sneackers,50.0,Nike,43,https://www.vinted.it/items/5509430224-nike-sneackers?referrer=catalog,0,5509430224,On Sale,10/12/2024 13:42:57,[],1,2
Ugg Tazz plateforme noires,115.0,UGG,38,https://www.vinted.it/items/5509429690-ugg-tazz-plateforme-noires?referrer=catalog,0,5509429690,On Sale,10/12/2024 13:42:57,[],1,2
Bottines,5.0,Modatoi,38,https://www.vinted.it/items/5509429698-bottines?referrer=catalog,0,5509429698,On Sale,10/12/2024 13:42:57,[],1,2
Chinelas novas,5.0,Me,38,https://www.vinted.it/items/5509429213-chinelas-novas?referrer=catalog,0,5509429213,On Sale,10/12/2024 13:42:57,[],1,2
Nike Air force 1 Wild,83.0,Nike Air,38,https://www.vinted.it/items/5509429042-nike-air-force-1-wild?referrer=catalog,0,5509429042,On Sale,10/12/2024 13:42:57,[],1,2
Escarpins bleus PT 38,10.0,La Bottine Souriante,38,https://www.vinted.it/items/5509428410-escarpins-bleus-pt-38?referrer=catalog,0,5509428410,On Sale,10/12/2024 13:42:57,[],1,2
Sandales blanche mini talons,7.0,Shein,40,https://www.vinted.it/items/5509428444-sandales-blanche-mini-talons?referrer=catalog,0,5509428444,On Sale,10/12/2024 13:42:57,[],1,2
Scarpe basse,15.0,Brand non indicato,37,https://www.vinted.it/items/5509427972-scarpe-basse?referrer=catalog,0,5509427972,On Sale,10/12/2024 13:42:57,[],1,2
Zapatos vinilo,15.0,Stradivarius,40,https://www.vinted.it/items/5509428431-zapatos-vinilo?referrer=catalog,0,5509428431,On Sale,10/12/2024 13:42:57,[],1,2
288C* Scott's - escarpins bleu foncé 3x cuir (37),70.0,Scott,37,https://www.vinted.it/items/5509427592-288c-scotts-escarpins-bleu-fonce-3x-cuir-37?referrer=catalog,0,5509427592,On Sale,10/12/2024 13:42:57,[],1,2
Basket,20.0,ASOS,39,https://www.vinted.it/items/5509428230-basket?referrer=catalog,0,5509428230,On Sale,10/12/2024 13:42:57,[],1,2
Bellissime  scarpe sportive  glitterate  oro,6.0,Made In Italy,40,https://www.vinted.it/items/5509428273-bellissime-scarpe-sportive-glitterate-oro?referrer=catalog,0,5509428273,On Sale,10/12/2024 13:42:57,[],1,2
Pantofole da interno nuove Primark (numero 40),6.0,Primark,40,https://www.vinted.it/items/5509427859-pantofole-da-interno-nuove-primark-numero-40?referrer=catalog,0,5509427859,On Sale,10/12/2024 13:42:57,[],1,2
Botas a estrenar,10.0,Coco Perla,39,https://www.vinted.it/items/5509427652-botas-a-estrenar?referrer=catalog,0,5509427652,On Sale,10/12/2024 13:42:57,[],1,2
Winter boots maat 40,25.0,Cotone,40,https://www.vinted.it/items/5509427203-winter-boots-maat-40?referrer=catalog,0,5509427203,On Sale,10/12/2024 13:42:57,[],1,2
Botas Bruno Premi,19.0,Bruno Premi,40,https://www.vinted.it/items/5509426734-botas-bruno-premi?referrer=catalog,0,5509426734,On Sale,10/12/2024 13:42:57,[],1,2
Botas,16.0,Local,37,https://www.vinted.it/items/5509426650-botas?referrer=catalog,0,5509426650,On Sale,10/12/2024 13:42:57,[],1,2
Converse All Star by Chuck Taylor,45.0,Converse,38,https://www.vinted.it/items/5509423376-converse-all-star-by-chuck-taylor?referrer=catalog,0,5509423376,On Sale,10/12/2024 13:42:57,[],1,2
Scarpe da ginnastica in pizzo bianco,7.0,Brand non indicato,37,https://www.vinted.it/items/5509357017-scarpe-da-ginnastica-in-pizzo-bianco?referrer=catalog,1,5509357017,On Sale,10/12/2024 13:42:57,[],1,2
Mosguided hakken,10.0,Missguided,40,https://www.vinted.it/items/5509426211-mosguided-hakken?referrer=catalog,0,5509426211,On Sale,10/12/2024 13:42:57,[],1,2
Salomon xa pro 3d,80.0,Salomon,40,https://www.vinted.it/items/5509425405-salomon-xa-pro-3d?referrer=catalog,0,5509425405,On Sale,10/12/2024 13:42:57,[],1,2
Sandales à talons Missguided,15.0,Missguided,38.5,https://www.vinted.it/items/5509425223-sandales-a-talons-missguided?referrer=catalog,0,5509425223,On Sale,10/12/2024 13:42:57,[],1,2
Mocassins simili cuir noir verni,20.0,Bershka,35,https://www.vinted.it/items/5509424993-mocassins-simili-cuir-noir-verni?referrer=catalog,0,5509424993,On Sale,10/12/2024 13:42:57,[],1,2
Stivaletti grigi Cafè Noir in pelle scamosciata n. 40,19.0,CafèNoir,40,https://www.vinted.it/items/5509424904-stivaletti-grigi-cafe-noir-in-pelle-scamosciata-n-40?referrer=catalog,0,5509424904,On Sale,10/12/2024 13:42:57,[],1,2
chaussons d’escalade Garra,55.0,garra,38.5,https://www.vinted.it/items/5509424446-chaussons-descalade-garra?referrer=catalog,0,5509424446,On Sale,10/12/2024 13:42:57,[],1,2
Bottines Myma,40.0,Myma,37,https://www.vinted.it/items/5509423951-bottines-myma?referrer=catalog,0,5509423951,On Sale,10/12/2024 13:42:57,[],1,2
Mocassins Zara t.37 bordeaux foncé Neuf,40.0,Zara,37,https://www.vinted.it/items/5509424429-mocassins-zara-t37-bordeaux-fonce-neuf?referrer=catalog,0,5509424429,On Sale,10/12/2024 13:42:57,[],1,2
Sandalo blu elettrico,8.0,Lora Ferres,37,https://www.vinted.it/items/5509424287-sandalo-blu-elettrico?referrer=catalog,0,5509424287,On Sale,10/12/2024 13:42:57,[],1,2
Scarpe tacco basso,20.0,Mai,37.5,https://www.vinted.it/items/5509424095-scarpe-tacco-basso?referrer=catalog,0,5509424095,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures de tennis Nike,79.0,Nike,36,https://www.vinted.it/items/5509423897-chaussures-de-tennis-nike?referrer=catalog,0,5509423897,On Sale,10/12/2024 13:42:57,[],1,2
Zara high knee boots/ hoge laarzen,40.0,Zara,37,https://www.vinted.it/items/5509424064-zara-high-knee-boots-hoge-laarzen?referrer=catalog,1,5509424064,On Sale,10/12/2024 13:42:57,[],1,2
zapatillas reebok,25.0,Reebok,41,https://www.vinted.it/items/5509423253-zapatillas-reebok?referrer=catalog,0,5509423253,On Sale,10/12/2024 13:42:57,[],1,2
Jordan 1,85.0,Jordan,36.5,https://www.vinted.it/items/5509411690-jordan-1?referrer=catalog,0,5509411690,On Sale,10/12/2024 13:42:57,[],1,2
Bottes Gisicode,20.0,Gisicode,39,https://www.vinted.it/items/5509422683-bottes-gisicode?referrer=catalog,0,5509422683,On Sale,10/12/2024 13:42:57,[],1,2
Chaussures Femme,15.0,Vintage Dressing,37,https://www.vinted.it/items/5509422344-chaussures-femme?referrer=catalog,0,5509422344,On Sale,10/12/2024 13:42:57,[],1,2
Tacones,18.0,Bigtree,36,https://www.vinted.it/items/5509422241-tacones?referrer=catalog,0,5509422241,On Sale,10/12/2024 13:42:57,[],1,2
Botte haute tatoo Pinto en nubuck marron,60.0,Tatoo,37,https://www.vinted.it/items/5509422057-botte-haute-tatoo-pinto-en-nubuck-marron?referrer=catalog,0,5509422057,On Sale,10/12/2024 13:42:57,[],1,2
Bottines cuir taupe. Dune,15.0,Dune,36,https://www.vinted.it/items/5509421490-bottines-cuir-taupe-dune?referrer=catalog,0,5509421490,On Sale,10/12/2024 13:42:57,[],1,2
Zapato azul marino Cortefiel,32.0,Cortefiel,37,https://www.vinted.it/items/5509420868-zapato-azul-marino-cortefiel?referrer=catalog,0,5509420868,On Sale,10/12/2024 13:42:57,[],1,2
Sommerschuhe,9.0,ara,38,https://www.vinted.it/items/5509419797-sommerschuhe?referrer=catalog,0,5509419797,On Sale,10/12/2024 13:42:57,[],1,2
Derbies en cuir Dr.Martens,70.0,Dr. Martens,37,https://www.vinted.it/items/5509420316-derbies-en-cuir-drmartens?referrer=catalog,1,5509420316,On Sale,10/12/2024 13:42:57,[],1,2
Scarpe XTI nuove – Misura 40,7.0,XTI,40,https://www.vinted.it/items/5509419668-scarpe-xti-nuove-misura-40?referrer=catalog,0,5509419668,On Sale,10/12/2024 13:43:11,[],1,3
asics gel,40.0,Asics,39,https://www.vinted.it/items/5509419525-asics-gel?referrer=catalog,1,5509419525,On Sale,10/12/2024 13:43:11,[],1,3
Chaussures,8.0,boutiques independante,36,https://www.vinted.it/items/5509418649-chaussures?referrer=catalog,0,5509418649,On Sale,10/12/2024 13:43:11,[],1,3
Ugg boots mini,100.0,UGG,41,https://www.vinted.it/items/5509386748-ugg-boots-mini?referrer=catalog,0,5509386748,On Sale,10/12/2024 13:43:11,[],1,3
Nike Dunk Low Women's Sports Shoes,51.6,Nike,38,https://www.vinted.it/items/5509362368-nike-dunk-low-womens-sports-shoes?referrer=catalog,0,5509362368,On Sale,10/12/2024 13:43:37,[],1,5
Boots plates Cuir & caoutchouc,75.0,Diemme,38,https://www.vinted.it/items/5509307619-boots-plates-cuir-caoutchouc?referrer=catalog,0,5509307619,On Sale,10/12/2024 13:44:16,[],1,8
